Talento_TI_20250919[CONVENIO];Talento_TI_20250919[CONVOCATORIA];Talento_TI_20250919[ANIO];Talento_TI_20250919[CODIGO DEPARTAMENTO];Talento_TI_20250919[DEPARTAMENTO DE RESIDENCIA];Talento_TI_20250919[CODIGO DEL MUNICIPIO];Talento_TI_20250919[CIUDAD DE RESIDENCIA];Talento_TI_20250919[ESTRATO];Talento_TI_20250919[GENERO];Talento_TI_20250919[NIVEL DE PROGRAMA];Talento_TI_20250919[CODIGO DEPARTAMENTO IE];Talento_TI_20250919[DEPARTAMENTO IE];Talento_TI_20250919[CODIGO CIUDAD IE];Talento_TI_20250919[CIUDAD IE];Talento_TI_20250919[NOMBRE IE];Talento_TI_20250919[CODIGO IE];Talento_TI_20250919[PROGRAMA ACADEMICO];Talento_TI_20250919[TIPO PROGRAMA];Talento_TI_20250919[MONTO COMPROMETIDO];Talento_TI_20250919[MODALIDAD PROGRAMA];Talento_TI_20250919[META];Talento_TI_20250919[FECHA ACTUALIZACION];Talento_TI_20250919[CODIGO MUNICIPIO RESIDENCIA];Talento_TI_20250919[CODIGO MUNICIPIO IE];Talento_TI_20250919[FECHA VIGENCIA];Talento_TI_20250919[INDICE];Talento_TI_20250919[MES DE CONVOCATORIA];Talento_TI_20250919[MES DE VIGENCIA];Talento_TI_20250919[MONTO PER CAPITA];Talento_TI_20250919[Z SCORE DEL MONTO COMPROMETIDO];Talento_TI_20250919[Z SCORE DEL MONTO PER CAPITA];Talento_TI_20250919[RANKING POR MONTO COMPROMETIDO];Talento_TI_20250919[RANKING POR MONTO PER CAPITA]
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;52;NARIÑO;52835;SAN ANDRES DE TUMACO;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;52835;11001;Sat, 31 Dec 2016 00:00:00;34208;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;70;SUCRE;70678;SAN BENITO ABAD;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;70678;11001;Sat, 31 Dec 2016 00:00:00;34244;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;23;CORDOBA;23660;SAHAGUN;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;23660;11001;Sat, 31 Dec 2016 00:00:00;34336;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;23;CORDOBA;23660;SAHAGUN;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;23660;11001;Sat, 31 Dec 2016 00:00:00;34341;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;81;ARAUCA;81736;SARAVENA;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;81736;11001;Sat, 31 Dec 2016 00:00:00;34482;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;19;CAUCA;19548;PIENDAMO;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;19548;11001;Sat, 31 Dec 2016 00:00:00;34493;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;19;CAUCA;19548;PIENDAMO;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;19548;11001;Sat, 31 Dec 2016 00:00:00;34494;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;23;CORDOBA;23660;SAHAGUN;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;23660;11001;Sat, 31 Dec 2016 00:00:00;34637;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;81;ARAUCA;81300;FORTUL;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;81300;11001;Sat, 31 Dec 2016 00:00:00;34927;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;81;ARAUCA;81300;FORTUL;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;81300;11001;Sat, 31 Dec 2016 00:00:00;34928;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;23;CORDOBA;23001;MONTERIA;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;23001;11001;Sat, 31 Dec 2016 00:00:00;35004;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;20;CESAR;20443;MANAURE;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;20443;11001;Sat, 31 Dec 2016 00:00:00;35148;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;19;CAUCA;19548;PIENDAMO;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;19548;11001;Sat, 31 Dec 2016 00:00:00;35238;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;13;BOLIVAR;13140;CALAMAR;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;13140;11001;Sat, 31 Dec 2016 00:00:00;35374;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;8;ATLANTICO;8638;SABANALARGA;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;8638;11001;Sat, 31 Dec 2016 00:00:00;35617;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;68;SANTANDER;68547;PIEDECUESTA;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;68547;11001;Sat, 31 Dec 2016 00:00:00;35656;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;68;SANTANDER;68276;FLORIDABLANCA;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;68276;11001;Sat, 31 Dec 2016 00:00:00;35680;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;68;SANTANDER;68547;PIEDECUESTA;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;68547;11001;Sat, 31 Dec 2016 00:00:00;35734;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;23;CORDOBA;23660;SAHAGUN;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;23660;11001;Sat, 31 Dec 2016 00:00:00;35756;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;23;CORDOBA;23001;MONTERIA;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;23001;11001;Sat, 31 Dec 2016 00:00:00;36032;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;76;VALLE DEL CAUCA;76834;TULUA;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;76834;11001;Sat, 31 Dec 2016 00:00:00;36078;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;5;ANTIOQUIA;5154;CAUCASIA;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;5154;11001;Sat, 31 Dec 2016 00:00:00;36173;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;5;ANTIOQUIA;5154;CAUCASIA;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;5154;11001;Sat, 31 Dec 2016 00:00:00;36174;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;63;QUINDIO;63001;ARMENIA;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;63001;11001;Sat, 31 Dec 2016 00:00:00;36213;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;13;BOLIVAR;13430;MAGANGUE;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;13430;11001;Sat, 31 Dec 2016 00:00:00;36223;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;13;BOLIVAR;13430;MAGANGUE;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;13430;11001;Sat, 31 Dec 2016 00:00:00;36272;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;13;BOLIVAR;13430;MAGANGUE;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;13430;11001;Sat, 31 Dec 2016 00:00:00;36279;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;15;BOYACA;15299;GARAGOA;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;15299;11001;Sat, 31 Dec 2016 00:00:00;36387;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;68;SANTANDER;68235;EL CARMEN DE CHUCURI;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;68235;11001;Sat, 31 Dec 2016 00:00:00;36478;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;68;SANTANDER;68276;FLORIDABLANCA;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;68276;11001;Sat, 31 Dec 2016 00:00:00;36829;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;68;SANTANDER;68276;FLORIDABLANCA;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;68276;11001;Sat, 31 Dec 2016 00:00:00;36830;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;5;ANTIOQUIA;5628;SABANALARGA;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;5628;11001;Sat, 31 Dec 2016 00:00:00;36971;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;23;CORDOBA;23001;MONTERIA;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;23001;11001;Sat, 31 Dec 2016 00:00:00;37021;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;13;BOLIVAR;13430;MAGANGUE;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;13430;11001;Sat, 31 Dec 2016 00:00:00;37078;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;50;META;50573;PUERTO LOPEZ;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;50573;11001;Sat, 31 Dec 2016 00:00:00;37091;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;19;CAUCA;19001;POPAYAN;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;19001;11001;Sat, 31 Dec 2016 00:00:00;37230;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;97;VAUPES;97001;MITU;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;97001;11001;Sat, 31 Dec 2016 00:00:00;37242;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;44;LA GUAJIRA;44560;MANAURE;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;44560;11001;Sat, 31 Dec 2016 00:00:00;37778;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;13;BOLIVAR;13430;MAGANGUE;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;13430;11001;Sat, 31 Dec 2016 00:00:00;37873;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;13;BOLIVAR;13430;MAGANGUE;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;13430;11001;Sat, 31 Dec 2016 00:00:00;37874;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;63;QUINDIO;63001;ARMENIA;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;63001;11001;Sat, 31 Dec 2016 00:00:00;37896;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;19;CAUCA;19548;PIENDAMO;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;19548;11001;Sat, 31 Dec 2016 00:00:00;37905;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;68;SANTANDER;68276;FLORIDABLANCA;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;68276;11001;Sat, 31 Dec 2016 00:00:00;38481;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;47;MAGDALENA;47053;ARACATACA;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;47053;11001;Sat, 31 Dec 2016 00:00:00;38572;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;23;CORDOBA;23574;PUERTO ESCONDIDO;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;23574;11001;Sat, 31 Dec 2016 00:00:00;38599;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;63;QUINDIO;63001;ARMENIA;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;63001;11001;Sat, 31 Dec 2016 00:00:00;38618;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;23;CORDOBA;23001;MONTERIA;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;23001;11001;Sat, 31 Dec 2016 00:00:00;38930;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;47;MAGDALENA;47170;CHIBOLO;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;47170;11001;Sat, 31 Dec 2016 00:00:00;39009;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;68;SANTANDER;68101;BOLIVAR;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;68101;11001;Sat, 31 Dec 2016 00:00:00;39071;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;19;CAUCA;19110;BUENOS AIRES;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;19110;11001;Sat, 31 Dec 2016 00:00:00;39131;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;19;CAUCA;19110;BUENOS AIRES;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;19110;11001;Sat, 31 Dec 2016 00:00:00;39143;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;23;CORDOBA;23001;MONTERIA;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;23001;11001;Sat, 31 Dec 2016 00:00:00;39172;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;66;RISARALDA;66594;QUINCHIA;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;66594;11001;Sat, 31 Dec 2016 00:00:00;39224;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;66;RISARALDA;66594;QUINCHIA;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;66594;11001;Sat, 31 Dec 2016 00:00:00;39225;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
CONTRATO 666 DE 2015;Mon, 01 Feb 2016 00:00:00;2016;66;RISARALDA;66594;QUINCHIA;3;M;VOCACIONAL;11;BOGOTA;11001;BOGOTA, D.C.;PUNTO VIVE DIGITAL SUR BRITALIA;0;HACIATI;OTROS;139002;VIRTUAL;10400;Sat, 31 Dec 2016 00:00:00;66594;11001;Sat, 31 Dec 2016 00:00:00;39226;2;12;13.365.576.923.076.900;-0.3038749260515664;-0.2651723493291793;2810;2812
